campus,policy,R0,gamma,beta,budget_fraction,cost_used,n_edges_removed,steady_state_prevalence,steady_state_ci_low,steady_state_ci_high,peak_prevalence,time_to_extinction,lambda_residual,n_realizations,seed,cost_function,steady_ci_width
Caltech36,gnn,6.0,0.1,0.008081158295471059,0.02,197.91519794022835,350,0.575027675995946,0.5737149957121696,0.5762737649749227,0.5811548556430446,,69.6731177128555,50,42,sigmoid_dot,0.0025587692627531133
Caltech36,gnn,6.0,0.1,0.008081158295471059,0.05,495.2237144922304,868,0.5719669447259687,0.5706543553961696,0.5732377731867675,0.5785039370078738,,64.81420217890653,50,42,sigmoid_dot,0.0025834177905978972
Caltech36,gnn,6.0,0.1,0.008081158295471059,0.1,991.2323649437378,1722,0.5650715937735505,0.5637649034588498,0.56638091525688,0.5716535433070865,,58.554243099797155,50,42,sigmoid_dot,0.002616011798030171
Caltech36,gnn,6.0,0.1,0.008081158295471059,0.2,1982.4658289945246,3411,0.5450188404667239,0.543605110314181,0.5465168004989476,0.5521522309711284,,49.214615014001666,50,42,sigmoid_dot,0.0029116901847665577
Caltech36,gnn,6.0,0.1,0.008081158295471059,0.4,3964.695319964972,6748,0.46721031158233933,0.46540617447571525,0.4689965177620125,0.4755905511811023,,36.81632120633485,50,42,sigmoid_dot,0.0035903432862972595
Caltech36,random,6.0,0.1,0.008081158295471059,0.0,0.0,0,0.5766123541488006,0.5753606195265195,0.5778891206049739,0.5826771653543307,,74.24678221391349,50,42,sigmoid_dot,0.0025285010784543704
Caltech36,random,6.0,0.1,0.008081158295471059,0.005,49.45919834700268,83,0.5754567189002365,0.5741584028481589,0.5767082716145631,0.5816535433070866,,73.89105377905814,50,42,sigmoid_dot,0.002549868766404173
Caltech36,random,6.0,0.1,0.008081158295471059,0.01,98.94432728435766,166,0.5744996231906656,0.5731854551596892,0.5757246433304748,0.5807086614173229,,73.5307841727176,50,42,sigmoid_dot,0.002539188170785578
Caltech36,random,6.0,0.1,0.008081158295471059,0.02,197.9857450351994,334,0.572256698110756,0.570957193160261,0.5735036901327928,0.5782152230971129,,72.72644930451568,50,42,sigmoid_dot,0.002546496972531842
Caltech36,random,6.0,0.1,0.008081158295471059,0.05,495.43669267972473,834,0.5647826199942829,0.563420889529898,0.5660731659780152,0.5709973753280839,,70.50463094372039,50,42,sigmoid_dot,0.0026522764481171635
Caltech36,random,6.0,0.1,0.008081158295471059,0.1,991.2645971681582,1667,0.5527995634209091,0.5514876692393649,0.5540148904654245,0.5593700787401574,,67.02189611604967,50,42,sigmoid_dot,0.0025272212260596394
Caltech36,random,6.0,0.1,0.008081158295471059,0.2,1982.4124201099812,3331,0.5251305839245342,0.5237271510615629,0.526442984849666,0.5315223097112862,,59.66105471633658,50,42,sigmoid_dot,0.002715833788103139
Caltech36,random,6.0,0.1,0.008081158295471059,0.4,3964.9722918689426,6660,0.4512484083053975,0.4496156090018451,0.4529810945661495,0.4598162729658793,,45.08093032371692,50,42,sigmoid_dot,0.0033654855643043824
Harvard1,betweenness,0.8,0.1,0.0003234040709036355,0.0,0.0,0,3.274952975875606e-05,1.942657476671702e-06,8.108199458418597e-05,0.0006628662335940613,,247.36856211014614,50,42,sigmoid_dot,7.913933710751427e-05
Harvard1,betweenness,0.8,0.1,0.0003234040709036355,0.005,2458.5747617268717,4262,3.274952975875606e-05,1.942657476671702e-06,8.108199458418597e-05,0.0006628662335940613,,246.9398310314202,50,42,sigmoid_dot,7.913933710751427e-05
Harvard1,betweenness,0.8,0.1,0.0003234040709036355,0.01,4916.937203161389,8474,3.274952975875606e-05,1.942657476671702e-06,8.108199458418597e-05,0.0006628662335940613,,246.30812565864252,50,42,sigmoid_dot,7.913933710751427e-05
Harvard1,betweenness,0.8,0.1,0.0003234040709036355,0.02,9834.102970929827,16946,3.274952975875606e-05,1.942657476671702e-06,8.108199458418597e-05,0.0006628662335940613,,244.78909523130864,50,42,sigmoid_dot,7.913933710751427e-05
Harvard1,betweenness,0.8,0.1,0.0003234040709036355,0.05,24585.697036135804,42269,5.736089981794148e-06,0.0,1.5541587964974392e-05,0.0006628662335940613,48.36,240.77524551018774,50,42,sigmoid_dot,1.5541587964974392e-05
Harvard1,betweenness,0.8,0.1,0.0003234040709036355,0.1,49171.92065699684,84513,4.055953785753757e-06,0.0,1.2128483165166574e-05,0.0006628662335940613,46.66,233.86477276901297,50,42,sigmoid_dot,1.2128483165166574e-05
Harvard1,betweenness,0.8,0.1,0.0003234040709036355,0.2,98344.2599120375,169018,3.63591973674366e-06,0.0,1.090775921023098e-05,0.0006628662335940613,42.7,214.97483141870583,50,42,sigmoid_dot,1.090775921023098e-05
Harvard1,betweenness,0.8,0.1,0.0003234040709036355,0.4,196688.35270252096,336137,0.0,0.0,0.0,0.0006628662335940613,35.56,174.01050405674067,50,42,sigmoid_dot,0.0
Harvard1,distance_threshold,0.8,0.1,0.0003234040709036355,0.0,0.0,0,3.274952975875606e-05,1.942657476671702e-06,8.108199458418597e-05,0.0006628662335940613,,247.36856211014617,50,42,sigmoid_dot,7.913933710751427e-05
Harvard1,distance_threshold,0.8,0.1,0.0003234040709036355,0.005,2458.5,4917,3.234262177377753e-05,1.942657476671702e-06,7.986127062925037e-05,0.0006628662335940613,,245.51844053719392,50,42,sigmoid_dot,7.791861315257867e-05
Harvard1,distance_threshold,0.8,0.1,0.0003234040709036355,0.01,4917.0,9834,3.230324358168283e-05,1.942657476671702e-06,7.974313605296628e-05,0.0006628662335940613,,243.86974470372124,50,42,sigmoid_dot,7.780047857629458e-05
Harvard1,distance_threshold,0.8,0.1,0.0003234040709036355,0.02,9834.216589578056,19335,3.127941058722073e-05,1.942657476671702e-06,7.718716323441969e-05,0.0006628662335940613,,240.22194814531787,50,42,sigmoid_dot,7.524450575774799e-05
Harvard1,distance_threshold,0.8,0.1,0.0003234040709036355,0.05,24585.58317648783,46874,2.35875370647233e-05,1.7588925802297844e-06,5.461427091933638e-05,0.0006628662335940613,,231.0461069747315,50,42,sigmoid_dot,5.285537833910659e-05
Harvard1,distance_threshold,0.8,0.1,0.0003234040709036355,0.1,49171.91248123319,92312,1.8507750284507436e-05,3.9378192094696674e-08,4.5788305464511707e-05,0.0006628662335940613,,216.00221840586855,50,42,sigmoid_dot,4.574892727241701e-05
Harvard1,distance_threshold,0.8,0.1,0.0003234040709036355,0.2,98344.11808944562,178436,1.1682196988093344e-05,0.0,3.310393348760833e-05,0.0006628662335940613,,189.36356142006514,50,42,sigmoid_dot,3.310393348760833e-05
Harvard1,distance_threshold,0.8,0.1,0.0003234040709036355,0.4,196688.5413236908,339094,0.0,0.0,0.0,0.0006628662335940613,35.68,150.5218215713932,50,42,sigmoid_dot,0.0
Harvard1,gnn,0.8,0.1,0.0003234040709036355,0.0,0.0,0,3.274952975875606e-05,1.942657476671702e-06,8.108199458418597e-05,0.0006628662335940613,,247.36856211014597,50,42,sigmoid_dot,7.913933710751427e-05
Harvard1,gnn,0.8,0.1,0.0003234040709036355,0.005,2458.2653728176556,4308,3.092500685836845e-05,1.942657476671702e-06,7.568652596401094e-05,0.0006628662335940613,,238.18707973787178,50,42,sigmoid_dot,7.374386848733924e-05
Harvard1,gnn,0.8,0.1,0.0003234040709036355,0.01,4917.181728373538,8569,1.0632111865568103e-05,5.371841704918214e-07,2.3759816655137605e-05,0.0006628662335940613,50.44,232.4259276107024,50,42,sigmoid_dot,2.3222632484645785e-05
Harvard1,gnn,0.8,0.1,0.0003234040709036355,0.02,9833.915630718046,17041,1.0198951752526438e-05,1.8376489644191784e-07,2.2799973222829372e-05,0.0006628662335940613,49.94,223.6518664940556,50,42,sigmoid_dot,2.2616208326387454e-05
Harvard1,gnn,0.8,0.1,0.0003234040709036355,0.05,24585.60469928634,42292,5.64420753357319e-07,0.0,1.4051451545790923e-06,0.0006628662335940613,45.86,205.56452726197278,50,42,sigmoid_dot,1.4051451545790923e-06
Harvard1,gnn,0.8,0.1,0.0003234040709036355,0.1,49171.881808180544,84104,5.250425612626223e-07,0.0,1.28766688149658e-06,0.0006628662335940613,44.22,185.24108686266453,50,42,sigmoid_dot,1.28766688149658e-06
Harvard1,gnn,0.8,0.1,0.0003234040709036355,0.2,98344.09404816336,167383,0.0,0.0,0.0,0.0006628662335940613,38.9,158.4666342599371,50,42,sigmoid_dot,0.0
Harvard1,gnn,0.8,0.1,0.0003234040709036355,0.4,196688.30487500931,333191,0.0,0.0,0.0,0.0006628662335940613,33.94,127.97967252041255,50,42,sigmoid_dot,0.0
Harvard1,random,0.8,0.1,0.0003234040709036355,0.0,0.0,0,3.274952975875606e-05,1.942657476671702e-06,8.108199458418597e-05,0.0006628662335940613,,247.36856211014623,50,42,sigmoid_dot,7.913933710751427e-05
Harvard1,random,0.8,0.1,0.0003234040709036355,0.005,2458.0624906604244,4122,3.274952975875606e-05,1.942657476671702e-06,8.108199458418597e-05,0.0006628662335940613,,246.1483282704718,50,42,sigmoid_dot,7.913933710751427e-05
Harvard1,random,0.8,0.1,0.0003234040709036355,0.01,4916.927357256181,8247,3.272327763069293e-05,1.942657476671702e-06,8.100323819999658e-05,0.0006628662335940613,,244.93153047804088,50,42,sigmoid_dot,7.906058072332487e-05
Harvard1,random,0.8,0.1,0.0003234040709036355,0.02,9833.920794240998,16499,3.248700847812475e-05,1.942657476671702e-06,8.029443074229204e-05,0.0006628662335940613,,242.40709724145407,50,42,sigmoid_dot,7.835177326562034e-05
Harvard1,random,0.8,0.1,0.0003234040709036355,0.05,24586.029444875145,41247,2.7814129682887413e-05,1.8376489644191784e-07,7.316664982155113e-05,0.0006628662335940613,,235.11113877999577,50,42,sigmoid_dot,7.298288492510921e-05
Harvard1,random,0.8,0.1,0.0003234040709036355,0.1,49171.695242289876,82486,4.436609642669159e-06,3.9378192094696674e-08,1.2693888373326259e-05,0.0006628662335940613,45.8,222.82862792218143,50,42,sigmoid_dot,1.2654510181231562e-05
Harvard1,random,0.8,0.1,0.0003234040709036355,0.2,98344.3492620826,164987,3.6096676086805285e-06,0.0,1.0829002826041585e-05,0.0006628662335940613,42.32,198.28459296530903,50,42,sigmoid_dot,1.0829002826041585e-05
Harvard1,random,0.8,0.1,0.0003234040709036355,0.4,196688.18982915,329902,0.0,0.0,0.0,0.0006628662335940613,35.3,149.02887665742804,50,42,sigmoid_dot,0.0
Harvard1,betweenness,1.5,0.1,0.0006063826329443165,0.0,0.0,0,0.04664249720742988,0.03718680193950722,0.05492451331836087,0.07099032215298953,,247.36856211014634,50,42,sigmoid_dot,0.017737711378853646
Harvard1,betweenness,1.5,0.1,0.0006063826329443165,0.005,2458.5747617268717,4262,0.04586429224919046,0.03666235366079363,0.053825573313661744,0.07009280127270319,,246.93983103142028,50,42,sigmoid_dot,0.017163219652868114
Harvard1,betweenness,1.5,0.1,0.0006063826329443165,0.01,4916.937203161389,8474,0.04469485182642619,0.03562437766048911,0.05238581374377659,0.0690613814132308,,246.30812565864264,50,42,sigmoid_dot,0.016761436083287486
Harvard1,betweenness,1.5,0.1,0.0006063826329443165,0.02,9834.102970929827,16946,0.042745920091147395,0.03408984758014447,0.050120485454352146,0.06702638207609705,,244.78909523130878,50,42,sigmoid_dot,0.01603063787420768
Harvard1,betweenness,1.5,0.1,0.0006063826329443165,0.05,24585.697036135804,42269,0.0354300557988982,0.02715278443196302,0.04233572468343215,0.056289274824340436,,240.77524551018755,50,42,sigmoid_dot,0.01518294025146913
Harvard1,betweenness,1.5,0.1,0.0006063826329443165,0.1,49171.92065699684,84513,0.026668224292931742,0.02005777240192533,0.03235385604383056,0.04522868885058995,,233.86477276901275,50,42,sigmoid_dot,0.012296083641905226
Harvard1,betweenness,1.5,0.1,0.0006063826329443165,0.2,98344.2599120375,169018,0.009821564285554897,0.006485919342961738,0.013174203543249722,0.01740156436431128,,214.97483141870595,50,42,sigmoid_dot,0.006688284200287984
Harvard1,betweenness,1.5,0.1,0.0006063826329443165,0.4,196688.35270252096,336137,0.0004855724867197046,0.00014852863385238167,0.0009294132780638529,0.0006628662335940613,,174.0105040567406,50,42,sigmoid_dot,0.0007808846442114712
Harvard1,distance_threshold,1.5,0.1,0.0006063826329443165,0.0,0.0,0,0.04664249720742988,0.03718680193950722,0.05492451331836087,0.07099032215298953,,247.36856211014617,50,42,sigmoid_dot,0.017737711378853646
Harvard1,distance_threshold,1.5,0.1,0.0006063826329443165,0.005,2458.5,4917,0.04439258482390729,0.035355335023095305,0.0521552330992081,0.06886384727561977,,245.51844053719404,50,42,sigmoid_dot,0.016799898076112797
Harvard1,distance_threshold,1.5,0.1,0.0006063826329443165,0.01,4917.0,9834,0.04265443142484738,0.03397408586808568,0.050090390014740575,0.06706085112024393,,243.8697447037209,50,42,sigmoid_dot,0.016116304146654895
Harvard1,distance_threshold,1.5,0.1,0.0006063826329443165,0.02,9834.216589578056,19335,0.03787191061675437,0.029741542876944457,0.04515133695525192,0.060575367890759624,,240.2219481453178,50,42,sigmoid_dot,0.015409794078307462
Harvard1,distance_threshold,1.5,0.1,0.0006063826329443165,0.05,24585.58317648783,46874,0.02809787580905777,0.02173793780345819,0.03374992747849622,0.047971629325202186,,231.04610697473146,50,42,sigmoid_dot,0.01201198967503803
Harvard1,distance_threshold,1.5,0.1,0.0006063826329443165,0.1,49171.91248123319,92312,0.013087132125647936,0.009442362796534196,0.016551183117781487,0.02385788147951743,,216.00221840586858,50,42,sigmoid_dot,0.007108820321247291
Harvard1,distance_threshold,1.5,0.1,0.0006063826329443165,0.2,98344.11808944562,178436,0.001928481327517612,0.0009594296331396369,0.003129630711314535,0.0031048654381545804,,189.3635614200653,50,42,sigmoid_dot,0.002170201078174898
Harvard1,distance_threshold,1.5,0.1,0.0006063826329443165,0.4,196688.5413236908,339094,1.4793074163574386e-05,7.872356902931447e-07,3.604515628548139e-05,0.0006628662335940613,,150.52182157139316,50,42,sigmoid_dot,3.525792059518824e-05
Harvard1,gnn,1.5,0.1,0.0006063826329443165,0.0,0.0,0,0.04664249720742988,0.03718680193950722,0.05492451331836087,0.07099032215298953,,247.36856211014606,50,42,sigmoid_dot,0.017737711378853646
Harvard1,gnn,1.5,0.1,0.0006063826329443165,0.005,2458.2653728176556,4308,0.03700116690709241,0.028404048143777654,0.04463286136382431,0.060861726103672284,,238.18707973787218,50,42,sigmoid_dot,0.016228813220046653
Harvard1,gnn,1.5,0.1,0.0006063826329443165,0.01,4917.181728373538,8569,0.0325067369523642,0.024739901462637316,0.039572794854057854,0.05563436298554951,,232.4259276107024,50,42,sigmoid_dot,0.014832893391420538
Harvard1,gnn,1.5,0.1,0.0006063826329443165,0.02,9833.915630718046,17041,0.022710151566661372,0.016988595091114576,0.02812006837366754,0.042524194617526184,,223.65186649405553,50,42,sigmoid_dot,0.011131473282552963
Harvard1,gnn,1.5,0.1,0.0006063826329443165,0.05,24585.60469928634,42292,0.007115337412038965,0.0048648018686264765,0.009337418273843823,0.014181360201511334,,205.56452726197278,50,42,sigmoid_dot,0.004472616405217346
Harvard1,gnn,1.5,0.1,0.0006063826329443165,0.1,49171.881808180544,84104,0.0011533609943256025,0.0006782827957991347,0.0016639996692231864,0.0019196606124884,,185.2410868626644,50,42,sigmoid_dot,0.0009857168734240516
Harvard1,gnn,1.5,0.1,0.0006063826329443165,0.2,98344.09404816336,167383,0.00013056495892198262,5.546976214259369e-05,0.00022889558609844808,0.0006628662335940613,,158.46663425993694,50,42,sigmoid_dot,0.0001734258239558544
Harvard1,gnn,1.5,0.1,0.0006063826329443165,0.4,196688.30487500931,333191,1.3126064031565558e-07,0.0,3.6752979288383557e-07,0.0006628662335940613,43.32,127.9796725204128,50,42,sigmoid_dot,3.6752979288383557e-07
Harvard1,random,1.5,0.1,0.0006063826329443165,0.0,0.0,0,0.04664249720742988,0.03718680193950722,0.05492451331836087,0.07099032215298953,,247.36856211014614,50,42,sigmoid_dot,0.017737711378853646
Harvard1,random,1.5,0.1,0.0006063826329443165,0.005,2458.0624906604244,4122,0.04533772706450016,0.03615227054655618,0.05330082608883983,0.06960625745724512,,246.14832827047184,50,42,sigmoid_dot,0.017148555542283644
Harvard1,random,1.5,0.1,0.0006063826329443165,0.01,4916.927357256181,8247,0.04366355010153011,0.03479458005127041,0.05122951152665313,0.06802996155375846,,244.93153047804108,50,42,sigmoid_dot,0.01643493147538272
Harvard1,random,1.5,0.1,0.0006063826329443165,0.02,9833.920794240998,16499,0.041376897864783165,0.03297784648543072,0.04866261355686145,0.06517035662203367,,242.4070972414542,50,42,sigmoid_dot,0.01568476707143073
Harvard1,random,1.5,0.1,0.0006063826329443165,0.05,24586.029444875145,41247,0.03148639549093449,0.024269958508511595,0.037831623116573884,0.05275089486941535,,235.1111387799961,50,42,sigmoid_dot,0.013561664608062289
Harvard1,random,1.5,0.1,0.0006063826329443165,0.1,49171.695242289876,82486,0.017039744409281177,0.011878851023111063,0.022162517080290822,0.029380882937823153,,222.8286279221815,50,42,sigmoid_dot,0.01028366605717976
Harvard1,random,1.5,0.1,0.0006063826329443165,0.2,98344.3492620826,164987,0.0035441948012910796,0.0020597842993897693,0.004972572761054444,0.006032082725705951,,198.28459296530914,50,42,sigmoid_dot,0.0029127884616646747
Harvard1,random,1.5,0.1,0.0006063826329443165,0.4,196688.18982915,329902,2.1566123203862216e-05,3.3205660483852968e-06,4.691124024241213e-05,0.0006628662335940613,58.58,149.02887665742784,50,42,sigmoid_dot,4.3590674194026833e-05
Harvard1,betweenness,3.0,0.1,0.001212765265888633,0.0,0.0,0,0.29546296284142537,0.2949401733690537,0.2959666033552845,0.29699721596181883,,247.36856211014612,50,42,sigmoid_dot,0.0010264299862308146
Harvard1,betweenness,3.0,0.1,0.001212765265888633,0.005,2458.5747617268717,4262,0.2935540130971867,0.2930561149081897,0.2940651026523837,0.295130584648018,,246.93983103142025,50,42,sigmoid_dot,0.001008987744194001
Harvard1,betweenness,3.0,0.1,0.001212765265888633,0.01,4916.937203161389,8474,0.29183279232072745,0.2913392772526623,0.29233500931294243,0.2934044809757392,,246.3081256586425,50,42,sigmoid_dot,0.0009957320602801412
Harvard1,betweenness,3.0,0.1,0.001212765265888633,0.02,9834.102970929827,16946,0.28843210477749354,0.28791365871971003,0.2889374716969244,0.28993106191170626,,244.78909523130864,50,42,sigmoid_dot,0.0010238129772143778
Harvard1,betweenness,3.0,0.1,0.001212765265888633,0.05,24585.697036135804,42269,0.2779519927334109,0.27739473191983127,0.2784875706018169,0.27948694153519815,,240.77524551018746,50,42,sigmoid_dot,0.0010928386819856195
Harvard1,betweenness,3.0,0.1,0.001212765265888633,0.1,49171.92065699684,84513,0.260460317939523,0.2599017658493942,0.26102606705056025,0.2620535595916745,,233.8647727690131,50,42,sigmoid_dot,0.001124301201166078
Harvard1,betweenness,3.0,0.1,0.001212765265888633,0.2,98344.2599120375,169018,0.22762934095345105,0.22709724608613588,0.22819398583435166,0.22892748243404484,,214.97483141870575,50,42,sigmoid_dot,0.0010967397482157804
Harvard1,betweenness,3.0,0.1,0.001212765265888633,0.4,196688.35270252096,336137,0.14663882190950103,0.13444989846989472,0.1557893069831973,0.15138804189314595,,174.01050405674047,50,42,sigmoid_dot,0.02133940851330257
Harvard1,distance_threshold,3.0,0.1,0.001212765265888633,0.0,0.0,0,0.29546296284142537,0.2949401733690537,0.2959666033552845,0.29699721596181883,,247.36856211014617,50,42,sigmoid_dot,0.0010264299862308146
Harvard1,distance_threshold,3.0,0.1,0.001212765265888633,0.005,2458.5,4917,0.29386491704983836,0.293334913492675,0.29440002139548443,0.2954527376375448,,245.51844053719356,50,42,sigmoid_dot,0.001065107902809448
Harvard1,distance_threshold,3.0,0.1,0.001212765265888633,0.01,4917.0,9834,0.2922934252857872,0.291787759420248,0.29280511338950405,0.29379954925096113,,243.8697447037211,50,42,sigmoid_dot,0.001017353969256063
Harvard1,distance_threshold,3.0,0.1,0.001212765265888633,0.02,9834.216589578056,19335,0.28921502199272026,0.28870749025717896,0.2897309412831778,0.29071324406734717,,240.2219481453179,50,42,sigmoid_dot,0.0010234510259988228
Harvard1,distance_threshold,3.0,0.1,0.001212765265888633,0.05,24585.58317648783,46874,0.2798215642855549,0.2792947336262196,0.28035308324681074,0.28127005170356617,,231.0461069747315,50,42,sigmoid_dot,0.001058349620591148
Harvard1,distance_threshold,3.0,0.1,0.001212765265888633,0.1,49171.91248123319,92312,0.2631073200121285,0.26249705549568614,0.26371227175415407,0.26456847408193024,,216.00221840586855,50,42,sigmoid_dot,0.0012152162584679327
Harvard1,distance_threshold,3.0,0.1,0.001212765265888633,0.2,98344.11808944562,178436,0.22105255282256317,0.2116606656489592,0.2261160616426219,0.22415086835476605,,189.36356142006514,50,42,sigmoid_dot,0.014455395993662717
Harvard1,distance_threshold,3.0,0.1,0.001212765265888633,0.4,196688.5413236908,339094,0.030800296124004548,0.02541143877413063,0.036044817304877776,0.0348004772636882,,150.52182157139313,50,42,sigmoid_dot,0.010633378530747147
Harvard1,gnn,3.0,0.1,0.001212765265888633,0.0,0.0,0,0.29546296284142537,0.2949401733690537,0.2959666033552845,0.29699721596181883,,247.36856211014592,50,42,sigmoid_dot,0.0010264299862308146
Harvard1,gnn,3.0,0.1,0.001212765265888633,0.005,2458.2653728176556,4308,0.29476885657543617,0.29424344549992587,0.2952828909630987,0.29630120641654506,,238.187079737872,50,42,sigmoid_dot,0.0010394454631728056
Harvard1,gnn,3.0,0.1,0.001212765265888633,0.01,4917.181728373538,8569,0.293914257924533,0.2933976544379879,0.2944524373788301,0.2954288744531353,,232.42592761070216,50,42,sigmoid_dot,0.0010547829408422138
Harvard1,gnn,3.0,0.1,0.001212765265888633,0.02,9833.915630718046,17041,0.292065438679623,0.2915670141354583,0.2925921863166032,0.29363383269256255,,223.65186649405567,50,42,sigmoid_dot,0.0010251721811448955
Harvard1,gnn,3.0,0.1,0.001212765265888633,0.05,24585.60469928634,42292,0.2851328160789034,0.28458422338985856,0.28570691861709036,0.2868845287021078,,205.5645272619726,50,42,sigmoid_dot,0.0011226952272317958
Harvard1,gnn,3.0,0.1,0.001212765265888633,0.1,49171.881808180544,84104,0.26997215961818904,0.2692756489854209,0.27060920885274264,0.27240090149807766,,185.2410868626644,50,42,sigmoid_dot,0.0013335598673217541
Harvard1,gnn,3.0,0.1,0.001212765265888633,0.2,98344.09404816336,167383,0.22176069085100208,0.21963798545107063,0.22373312283501984,0.23310088824075298,,158.4666342599371,50,42,sigmoid_dot,0.0040951373839492045
Harvard1,gnn,3.0,0.1,0.001212765265888633,0.4,196688.30487500931,333191,0.03862681681133776,0.029586772143341877,0.04750430206748634,0.06524459764019622,,127.97967252041256,50,42,sigmoid_dot,0.017917529924144464
Harvard1,random,3.0,0.1,0.001212765265888633,0.0,0.0,0,0.29546296284142537,0.2949401733690537,0.2959666033552845,0.29699721596181883,,247.36856211014617,50,42,sigmoid_dot,0.0010264299862308146
Harvard1,random,3.0,0.1,0.001212765265888633,0.005,2458.0624906604244,4122,0.294142966464219,0.29361114265012606,0.2946559990050443,0.2957112554686464,,246.148328270472,50,42,sigmoid_dot,0.0010448563549182444
Harvard1,random,3.0,0.1,0.001212765265888633,0.01,4916.927357256181,8247,0.292794801553601,0.29228099818466535,0.29331394723059734,0.2943152591806973,,244.93153047804094,50,42,sigmoid_dot,0.0010329490459319857
Harvard1,random,3.0,0.1,0.001212765265888633,0.02,9833.920794240998,16499,0.2901115321660762,0.28959700423840606,0.2906115804043615,0.2916081134826992,,242.4070972414542,50,42,sigmoid_dot,0.0010145761659554609
Harvard1,random,3.0,0.1,0.001212765265888633,0.05,24586.029444875145,41247,0.2819853171847743,0.2814423762507498,0.28252421955704776,0.2834044809757391,,235.11113877999574,50,42,sigmoid_dot,0.0010818433062979582
Harvard1,random,3.0,0.1,0.001212765265888633,0.1,49171.695242289876,82486,0.2674477549836384,0.26688306514596843,0.26799223068269973,0.268900967784701,,222.8286279221814,50,42,sigmoid_dot,0.0011091655367312936
Harvard1,random,3.0,0.1,0.001212765265888633,0.2,98344.3492620826,164987,0.23471068185964825,0.2340119919720992,0.2354137200840593,0.237082062839719,,198.28459296530897,50,42,sigmoid_dot,0.0014017281119600988
Harvard1,random,3.0,0.1,0.001212765265888633,0.4,196688.18982915,329902,0.12997660935389574,0.11695187656774429,0.14098186863960158,0.14307437359140926,,149.02887665742787,50,42,sigmoid_dot,0.024029992071857284
Harvard1,betweenness,6.0,0.1,0.002425530531777266,0.0,0.0,0,0.4609291021903463,0.4605926870759461,0.46128169878833297,0.46217950417605713,,247.36856211014586,50,42,sigmoid_dot,0.0006890117123868889
Harvard1,betweenness,6.0,0.1,0.002425530531777266,0.005,2458.5747617268717,4262,0.45809769204416134,0.4577776533353985,0.4584430391169835,0.45933183083653717,,246.93983103141986,50,42,sigmoid_dot,0.0006653857815849817
Harvard1,betweenness,6.0,0.1,0.002425530531777266,0.01,4916.937203161389,8474,0.4557171490713966,0.45539937854649837,0.45606146673264714,0.4570184276812938,,246.30812565864244,50,42,sigmoid_dot,0.0006620881861487682
Harvard1,betweenness,6.0,0.1,0.002425530531777266,0.02,9834.102970929827,16946,0.4512007854636717,0.45087391004445804,0.4515573441640863,0.452480445446109,,244.78909523130864,50,42,sigmoid_dot,0.00068343411962829
Harvard1,betweenness,6.0,0.1,0.002425530531777266,0.05,24585.697036135804,42269,0.43826067838124133,0.43791082808400156,0.438620180601515,0.439619514781917,,240.77524551018757,50,42,sigmoid_dot,0.0007093525175134174
Harvard1,betweenness,6.0,0.1,0.002425530531777266,0.1,49171.92065699684,84513,0.41627110835172076,0.4159038850524321,0.4166400003018995,0.41741747315391764,,233.8647727690131,50,42,sigmoid_dot,0.0007361152494674283
Harvard1,betweenness,6.0,0.1,0.002425530531777266,0.2,98344.2599120375,169018,0.3792147988496317,0.37879520649267623,0.37960819814581215,0.3806071854699721,,214.97483141870583,50,42,sigmoid_dot,0.0008129916531359194
Harvard1,betweenness,6.0,0.1,0.002425530531777266,0.4,196688.35270252096,336137,0.30674389605207375,0.3058307581089542,0.3075822725285918,0.3094180034469045,,174.01050405674073,50,42,sigmoid_dot,0.001751514419637612
Harvard1,distance_threshold,6.0,0.1,0.002425530531777266,0.0,0.0,0,0.4609291021903463,0.4605926870759461,0.46128169878833297,0.46217950417605713,,247.3685621101462,50,42,sigmoid_dot,0.0006890117123868889
Harvard1,distance_threshold,6.0,0.1,0.002425530531777266,0.005,2458.5,4917,0.4597412196476177,0.45940882931260113,0.46009349235997443,0.4609744133633831,,245.51844053719392,50,42,sigmoid_dot,0.0006846630473733017
Harvard1,distance_threshold,6.0,0.1,0.002425530531777266,0.01,4917.0,9834,0.4584444826558753,0.458116013076185,0.4588019644467429,0.45976136815590607,,243.86974470372104,50,42,sigmoid_dot,0.0006859513705579356
Harvard1,distance_threshold,6.0,0.1,0.002425530531777266,0.02,9834.216589578056,19335,0.4561066912736614,0.45577181158060126,0.4564640578833172,0.45736709532016456,,240.2219481453178,50,42,sigmoid_dot,0.0006922463027159154
Harvard1,distance_threshold,6.0,0.1,0.002425530531777266,0.05,24585.58317648783,46874,0.44893765513366934,0.4485757807054734,0.4493142691473177,0.45028768394537977,,231.0461069747316,50,42,sigmoid_dot,0.0007384884418443205
Harvard1,distance_threshold,6.0,0.1,0.002425530531777266,0.1,49171.91248123319,92312,0.43622830425691383,0.43585305207240865,0.43661804991317105,0.43750364576428474,,216.00221840586875,50,42,sigmoid_dot,0.0007649978407623936
Harvard1,distance_threshold,6.0,0.1,0.002425530531777266,0.2,98344.11808944562,178436,0.4085939753991308,0.4081643032094539,0.4090395806616324,0.4097335277740952,,189.36356142006517,50,42,sigmoid_dot,0.000875277452178469
